C10H11N4O7P1,330.036539,0
C10H11N4O8P1,346.031454,0
C10H11N5,201.101445,0
C10H11O_1N5,185.10653,0
C10H12,132.0939,51
C10H12N5O3,250.094015,0
C10H12N5O6P1,329.052523,0
C10H12O1,148.088815,55
C10H12O2,164.08373,53
C10H12O3,180.078645,49
C10H13N1O1,163.099714,1
C10H13N4O14P3,505.96412,0
C10H13N5,203.117095,0
C10H13N5O6P1,330.060348,0
C10H13N6O5P1,328.068507,0
C10H14N2O6,258.085188,0
C10H14N5O12P3,488.985189,0
C10H14N5O13P3,504.980104,0
C10H14N5O7P1,347.063088,0
C10H14N5O9P3S_1,409.028372,0
C10H14O1,150.104465,59
C10H14O2,166.09938,70
C10H14O3,182.094295,72
C10H15N3O6S1,305.068159,0
C10H15N3O6S2e1,384.9847,0
C10H15N5O15P4,568.951522,0
C10H15O2N1,181.110279,1
C10H15O6N1,245.089939,0
C10H16,136.1252,60
C10H16l_1O6N3S1,271.1071,0
C10H16N2O4,228.111008,0
C10H16N4O5S1,304.084143,0
C10H16N5O18P5,648.917855,0
C10H16O1,152.120115,78
C10H16O11N2P2,402.022939,0
C10H16O8,264.08452,17
C10H17N2O7P1,308.077341,0
C10H17N3O6S1,307.083809,0
C10H18O1,154.135765,58
C10H18O4,202.12051,48
C10H24N4O_1,184.205181,0
C10H4O5,204.005875,23
C10H6O1,142.041865,24
C10H6O2,158.03678,36
C10H7N1O1,157.052764,0
C10H7N1O3,189.042594,0
C10H8N2O1,172.063663,0
C10H8O1,144.057515,25
C10H8O3,176.047345,38
C10H8O3N2S2,267.997637,0
C10H8O4,192.04226,41
C10H9N1,143.073499,0
C11H10,142.07825,25
C11H10O4,206.05791,37
C11H12N5O8P1,373.042353,0
C11H12O3,192.078645,37
C11H12O6,240.06339,45
C11H13N1O8P1,318.037882,0
C11H13N5O2S1,279.078997,0
C11H14N2O6S2,334.029332,0
C11H14N2O7,286.080103,0
C11H14N2O7P1,317.053866,0
C11H15N5O3S1,297.089562,0
C11H17N1O7,275.100504,0
C11H17N1O8,291.095419,0
C11H18N2O1,194.141913,1
C11H18N2O4,242.126658,0
C11H18O9,294.095085,16
C11H19O5N4P2S1,381.055144,0
C11H20O5N3P1,305.11406,0
C11H20O7S1N1P1,341.069814,0
C11H21N2O6P1S1,340.085798,0
C11H22N2O9P2S1,420.052131,0
C11H4l1N1O2,216.993,0
C11H6O1,154.041865,16
C11H6O3,186.031695,22
C11H8N2O4S1,264.02048,0
C11H8O3,188.047345,30
C11H8O4,204.04226,27
C11H9N1O3,203.058244,0
C12_C13,1.0033554,1
C12H10N2O2,214.074228,0
C12H10O12,346.01723,0
C12H10O4,218.05791,27
C12H11O4,219.065735,13
C12H12O10,316.04305,9
C12H12O2,188.08373,21
C12H16O12,352.06418,0
C12H16O2,192.11503,40
C12H16O4,224.10486,46
C12H17N3O7S1,347.078724,0
C12H17O3N1,223.120844,0
C12H19O7N4P2S1,425.044974,0
C12H20,164.1565,36
C12H20O10,324.10565,7
C12H20O3,212.141245,43
C12H20O5,244.131075,39
C12H20O8,292.11582,20
C12H20O9,308.110735,10
C12H21N1O9,323.121634,0
C12H22O1,182.167065,28
C12H22O6P2,324.089166,0
C12H23O6N3,305.158687,0
C12H24O2,200.17763,32
C12H26N7O14P3S1,617.047139,0
C12H8N4O1,224.069811,0
C12H8O3,200.047345,22
C12H8S2,216.006744,0
C13H10O1,182.073165,8
C13H10O3,214.062995,14
C13H14O2N4,258.111676,0
C13H16N4O2,260.127326,0
C13H16O2P_2S_1,110.195432,0
C13H16O3,220.109945,36
C13H20O_1,160.161585,21
C13H21N6O15P3S1,625.999855,0
C13H28N7O15P3S1,647.057704,0
C13H6N2O4,254.032758,0
C14H10O2S2,274.012224,0
C14H12N6O2,296.102174,0
C14H14O6,278.07904,24
C14H15O5N1,277.095024,0
C14H17O6N3S1,355.083809,0
C14H20N2O9,360.116883,0
C14H20N7O17P3S1,682.984934,0
C14H20O2,220.14633,21
C14H21N6O13P3S1,606.010025,0
C14H22,190.17215,22
C14H22N7O15P3S1,653.010754,0
C14H23O10N1,365.132199,0
C14H24N7O10P3S1,575.051829,0
C14H26N7O11P3S1,593.062394,0
C14H26O1,210.198365,19
C14H26O2,226.19328,21
C14H8O2,208.05243,0
C15H12O7,304.058305,12
C15H16O7,308.089605,23
C15H16O8,324.08452,19
C15H17N1O8,339.095419,0
C15H17N5O10P2S1,521.017143,0
C15H18O3,246.125595,15
C15H21N5O13P2,541.061116,0
C15H22N5O13P2,542.068941,0
C15H22O_7P_2,28.260219,0
C15H22O1,218.167065,17
C15H22O2,234.16198,31
C15H23N5O16P3,622.035274,0
C15H24,204.1878,15
C15H24N7O15P3S1,667.026404,0
C15H24O3,252.172545,29
C15H26O1,222.198365,17
C15H28O1,224.214015,13
C15H30N7O13P3S1,641.083524,0
C15H30N7O14P3S1,657.078439,0
C15H30O_1,194.239835,7
C15H32N7O14P3S1,659.094089,0
C15H8O4,252.04226,3
C15H8O6,284.03209,3
C16H10O7,314.042655,4
C16H12O5,284.068475,6
C16H13N1O3,267.089544,0
C16H17O2N1,255.125929,0
C16H20O3,260.141245,21
C16H24O2,248.17763,23
C16H26N5O13P3S1,621.046076,0
C16H26N7O12P3S1,633.057309,0
C16H27N6O12P3S1,620.06206,0
C16H28,220.2191,12
C16H28N7O10P3S1,603.083129,0
C16H28O8,348.17842,12
C16H30N7O15P3S1,685.073354,0
C16H32O1,240.245315,5
C17H12O7,328.058305,1
C17H16O2,252.11503,2
C17H17N1O3,283.120844,0
C17H17O2N1,267.125929,0
C17H18O5,302.115425,11
C17H19N4O8P1,438.094054,0
C17H19O2N1,269.141579,0
C17H21O3N1,287.152144,0
C17H22O9,370.126385,14
C17H28N2O12S1,484.1363,0
C17H28N7O12P3S1,647.072959,0
C17H30N7O10P3S1,617.098779,0
C17H30O12N2S1,486.15195,0
C17H32N6O4S1,416.220576,0
C17H34O_1,222.271135,3
C18H10O5,306.052825,0
C18H12O5,308.068475,0
C18H12O6,324.06339,0
C18H12O7,340.058305,0
C18H14N1F1O1,279.1059422,0
C18H14N2O6,354.085188,0
C18H14O7,342.073955,0
C18H19N1O3,297.136494,0
C18H19O2N1,281.141579,0
C18H22O1,254.167065,4
C18H24,240.1878,0
C18H24O1,256.182715,2
C18H24O11,416.131865,0
C18H26,242.20345,1
C18H26O_1,226.208535,0
C18H28O1,260.214015,10
C18H28O18,532.12757,0
C18H30O1,262.229665,2
C18H30O13,454.168645,0
C18H30O14,470.16356,0
C18H30O15,486.158475,0
C18H30O7,358.199155,13
C18H32O1,264.245315,3
C18H34N6O4S1,430.236226,0
C18H34O1,266.260965,6
C18H8O4,288.04226,0
C19H10O2,270.06808,0
C19H19O5N7,425.144768,0
C19H20N1O3,310.144319,0
C19H20N3O11P1,497.08355,0
C19H21N7O5,427.160418,0
C19H21O3N1,311.152144,0
C19H22O1N2,294.173213,0
C19H25N1O2,299.188529,0
C19H26O_1,238.208535,2
C19H26O1,270.198365,7
C19H28O1,272.214015,3
C19H29N6O15P3S1,706.062455,0
C19H29N6O16P3S1,722.05737,0
C19H31N6O14P3S1,692.08319,0
C19H32N7O12P3S1,675.104259,0
C19H32N7O14P3S1,707.094089,0
C19H32O_2,228.26057,0
C19H36O_2,232.29187,0
C19H38O_2,234.30752,0
C1H_1,10.992175,184
C1H_1l1,33.961,0
C1H_1l1O_1,17.9661,0
C1H_1N1,24.995249,9
C1H_1N1O_1,9.000334,14
C1H_1O_2l1,1.9712,0
C1H_1O_2l3,71.9089,0
C1H_1O_3l3,55.914,0
C1H_1o1,57.9253,0
C1H_1O2,42.982005,128
C1H_2N_1O5,75.955851,0
C1H_2O2,41.97418,231
C1H1l1,35.9766,0
C1H1N_1O3S2,110.93364,0
C1H1N1,27.0109,13
C1H1N1O_1,11.015984,15
C1H1O1N1,43.005814,12
C1H1O2F1,63.996,0
C1H1O4P1,107.961248,0
C1H2N2,42.0218,0
C1H2N2O1,58.016713,0
C1H2O_1l1N1,34.9927,0
C1H2O_1N2,26.026883,1
C1H2O1,30.010565,355
C1H2O2,46.00548,221
C1H2O3,62.00037604,228
C1H3,15.023475,195
C1H3l_1O2S1,56.0165,0
C1H3N1O_1,13.031634,12
C1H3N1O2,61.016379,10
C1H3N1S1,60.998621,1
C1H3O6P1,141.966728,0
C1H4,16.0313,408
C1H4N_1O5P1,112.976564,0
C1H4N2O1,60.032363,0
C1H4O_1S1,32.008457,5
C1H4O1,32.026215,259
C1H4O1S1,63.998287,2
C1H4O2,48.02113,196
C1H4O3,64.01603444,145
C1H4O8P2,205.938146,1
C1H4S1,48.003372,4
C1H5,17.039125,168
C1H5N1,31.0422,14
C1H5N1O_1S1,47.019356,0
C1H5O_1N1S1e1,94.9638,0
C1H5O2,49.028955,81
C1H5O2P1,80.002718,0
C1H6O1,34.041865,216
C1H7N3,61.063997,0
C1H7N3O1,77.058912,1
C1l2,69.9377,0
C1N7O14P3S1,458.843689,0
C1O_1l2,53.9428,0
C1O_1N2,24.011233,0
C1O6P2,169.917016,0
C2,24,312
C20H12O1,268.088815,0
C20H18O2N2,318.136828,0
C20H21N1O3,323.152144,0
C20H21N7O6,455.155333,0
C20H24O1N2,308.188863,0
C20H28,268.2191,1
C20H28O_1,252.224185,0
C20H28O1,284.214015,3
C20H29N3O18P2,661.092143,0
C20H30O1,286.229665,1
C20H30O3,318.219495,8
C20H32,272.2504,0
C20H32O1,288.245315,1
C20H34O1,290.260965,2
C20H34O14N7P3S1,721.109739,0
C20H36O1,292.276615,0
C20H38,278.29735,0
C20H38O1,294.292265,0
C20H39N7O4S1,473.278425,0
C21H20O2N2,332.152478,0
C21H22O3N2,350.163043,0
C21H23O4N1,353.162709,0
C21H24N2O2,336.183778,0
C21H25N1O14,515.127509,0
C21H26N7O13P2,646.106389,0
C21H32N7O16P3S1,763.083919,0
C21H33N7O12P2S1,669.138321,0
C21H34,286.26605,0
C21H34N7O15S1P3,749.104654,0
C21H34O2,318.25588,2
C21H35N7O15P3S1,750.112479,0
C21H36N7O14P3S1,735.125389,0
C21H36N7O16P3S1,767.115219,0
C21H41N5O12,555.275175,0
C21H7O1l2N3,374.9966,0
C22H18N2O4,374.126658,0
C22H27O4N7,453.212453,0
C22H30O1,310.229665,0
C22H32O1,312.245315,0
C22H34O1,314.260965,0
C22H35N8O16P3S1,792.110468,0
C22H38N7O16P3S1,781.130869,0
C22H38O1,318.292265,0
C22H40O1,320.307915,0
C22H42O1,322.323565,0
C23H21O11N3,515.117612,0
C23H34N4O19P2,732.129257,0
C23H35N1O4S1,421.228681,0
C23H37N7O16P3S1,792.123044,0
C23H38O17N7P3S1,809.125784,0
C23H43O13N5,597.28574,0
C24H27N4O14P1,626.126144,0
C24H32O6,416.21989,0
C24H38O3,374.282095,0
C24H38O4,390.27701,0
C24H40O17N7P3S1,823.141434,0
C24H40O2,360.30283,0
C24H40O20,648.2113,0
C24H44O1,348.339215,0
C24H46O1,350.354865,0
C25H32N2O6,456.226038,0
C25H34O1,350.260965,0
C25H38N2O5S1,478.250145,0
C25H40,340.313,0
C25H41O16N8P3S1,834.157418,0
C27H18O6,438.11034,0
C27H20N2O12,564.101628,0
C27H24O17,620.101355,0
C27H27O10N1,525.163499,0
C27H36O_1,344.286785,0
C27H40O17N7P3S1,859.141434,0
C27H40O2,396.30283,0
C27H44,368.3443,0
C27H44O1,384.339215,0
C27H44O3,416.329045,0
C27H44O4,432.32396,0
C28H30O4N4,486.226706,0
C28H38N5O13P1,683.220378,0
C28H39O13S_2N6P1,634.287133,0
C28H41N5O22P2,861.171851,0
C28H51N1O9,545.356384,0
C29H31O10N1,553.194799,0
C29H31O9N1,537.199884,0
C29H34N5O17P1,755.168738,0
C29H49O17N3P2,773.253728,0
C2H_1O_1N1S1,52.972406,0
C2H_2,21.98435,227
C2H_2O,37.979265,235
C2H_2O_1,5.989435,224
C2H_2O2,53.97418207,172
C2H_6O7,129.917455,34
C2H1N1O2,71.000729,8
C2H2,26.01565,399
C2H2N7O14P3S1,472.859339,0
C2H2O_1,10.020735,348
C2H2O2,58.00548,218
C2H2O2S_1,26.033408,3
C2H2O3,74.00038763,168
C2H2O4,89.99529435,125
C2H2O4S1,121.967382,1
C2H3l1,61.9923,0
C2H3N,41.026549,9
C2H3N_1O2,45.010231,8
C2H3N_1O3S2,124.94929,0
C2H3N1O_2,9.036719,11
C2H3N1O2,73.016379,10
C2H3NO_1,25.031634,15
C2H3O,43.01839,133
C2H4N2,56.037448,0
C2H4O_1,12.036385,390
C2H4O1,44.026215,276
C2H4O2,60.02112938,175
C2H4O2S2,123.965274,0
C2H4O3,76.01604496,138
C2H4O3S2,139.960189,0
C2H4O4,92.01093823,127
C2H5N,43.042199,0
C2H5N1,43.0422,12
C2H5N1O_1S1,59.019356,0
C2H5N1O1,59.037114,11
C2H5N1O2,75.032029,9
C2H5O_1N1,27.047284,12
C2H5O1,45.03404,119
C2H5O2N1S1,107.004101,0
C2H5O4P1,123.992548,0
C2H6N1O2P1,107.013617,0
C2H6N1O3P1,123.008532,0
C2H6O_1,14.052035,313
C2H6O1,46.041865,228
C2H6O2,62.03676548,200
C2H6O3,78.03168735,118
C2H6O3S2,141.975839,0
C2H6O4,94.02660273,75
C2H6S1,62.019022,4
C2H7N1,45.057849,12
C2H7N1O_1,29.062934,18
C2H7O10P3,283.925214,0
C2H7O1N1,61.052764,11
C2H7O2N1S1,109.019751,0
C2H8,32.0626,236
C2H8O,48.057515,162
C2H8O_1,16.067685,243
C2H8O4N1P1,141.019097,0
C2HN_1O,26.999666,17
C2HO,41.00274,121
C2O_1,8.005085,263
C2O1,39.994915,256
C2O2H6N2,90.042928,0
C2O3,71.984745,152
C2O7,135.964405,29
C3,36,220
C30H32N2O13,628.190443,0
C30H40,400.313,0
C30H43N6O15P1,758.252407,0
C30H44O3,452.329045,0
C30H48,408.3756,0
C30H48O18N7P3S1,919.198949,0
C30H50O25,810.264125,0
C31H52N7O17P1,825.315736,0
C32H52N7O19P1,869.305566,0
C32H60O2,476.45933,0
C34H32O4N4,560.242356,0
C34H42O14N4,730.269756,0
C34H53N7O23P2,989.266814,0
C34H63N1O8,613.455369,0
C34H64N1O11P1,693.421702,0
C35H30O5M1g1N4,610.2067,0
C35H32O4M1g1N4,596.2274,0
C35H46O_1,450.365035,0
C35H53N7O25P2,1033.256644,0
C35H56,476.4382,0
C36H60O30,972.31695,0
C37H58N8O24P2,1060.303928,0
C38H58N8O26P2,1104.293758,0
C39H42O11N4,742.285011,0
C39H60O10,688.41865,0
C39H60O11,704.413565,0
C3H_1N1O_2,17.005419,2
C3H10N1,60.081324,4
C3H10N2O_1,58.089483,1
C3H13N7O_6,51.153753,7
C3H13O11P3S1,349.939151,0
C3H1N1O_1,35.015984,4
C3H1N2O3P1,143.972481,0
C3H1N3O2,111.006877,0
C3H1O1l1,75.9716,0
C3H2,38.01565,253
C3H2N2O_1,50.026883,0
C3H2N2O6P2,223.938814,0
C3H2N7O11P3S1,436.874594,0
C3H2O_1,22.020735,258
C3H2O_2,6.02582,217
C3H2O1,54.010565,231
C3H2O2,70.00548,217
C3H2O5,117.990225,77
C3H3N,53.02658088,1
C3H3N_1O4,89.000061,6
C3H3N1O_1,37.0316176,14
C3H3N1O1,69.02145213,16
C3H3N1O2,85.016379,9
C3H3O1,55.01839,102
C3H3O2,71.013305,78
C3H3O3N1,101.011294,7
C3H4,40.0313,310
C3H4N2O_1,52.042533,0
C3H4N2O3,116.022193,0
C3H4O_1,24.036385,297
C3H4O_2,8.04147,242
C3H4O1,56.026215,263
C3H4O2,72.02113089,179
C3H4O3,88.016045,138
C3H4O4,104.01096,80
C3H5N1O_1,39.047284,13
C3H5N1O2S1,119.004101,0
C3H5O5P1,151.987463,0
C3H6,42.04695,302
C3H6N1O2,88.039854,7
C3H6N1O4P1,151.003447,0
C3H6O_1,26.052035,327
C3H6O1,58.04186423,192
C3H6O2,74.03678,172
C3H6O3,90.031695,104
C3H6O4,106.0266395,64
C3H6O5S1,153.993597,0
C3H6O6P2,199.963966,0
C3H7,43.054775,116
C3H7N1,57.05784048,13
C3H7N1O_1,41.062934,14
C3H7N1O1S1,105.024836,0
C3H7N1O2,89.047679,7
C3H7N1O2S1,121.019751,0
C3H7O1N1,73.05276133,12
C3H7O5P1,154.003113,0
C3H7O6P1,169.998028,0
C3H8,44.0626,224
C3H8N1,58.065674,6
C3H8N1O3P1,137.024182,0
C3H8N3O3P1,165.03033,0
C3H8O1,60.05748915,200
C3H8O1N2S1,120.035735,0
C3H8O1N2S2,152.007807,0
C3H8O3,92.04736695,77
C3H8O4,108.0422932,51
C3O,51.99492709,127
C3O_1,20.005085,189
C3O2,67.9898428,117
C3O3,83.98473983,130
C4,48,149
C40H64,544.5008,0
C41H60N12O10,880.455538,0
C43H50O15N4,862.327271,0
C43H71O5P1,698.503913,0
C43H87O5P1,714.629113,0
C44H48O15o1N4,919.2448,0
C44H49O15o1N4,920.2527,0
C44H72O_2,568.57357,0
C45H72,612.5634,0
C45H72O16,868.48204,0
C46H63N10O7o1,914.4213,0
C46H77N_2O_8P_1,442.663294,0
C46H78N_2O_5,522.629627,0
C4H10N2O_1,70.089483,0
C4H10O,74.0731841,110
C4H10O1N2S1,134.051385,0
C4H10O5P1,169.026588,0
C4H11N1O2,105.078979,6
C4H12N2O_1,72.105133,1
C4H12O_1,44.098985,166
C4H2,50.01565,163
C4H2N7O13P3S1,480.864424,0
C4H2O,66.01058497,118
C4H2O_1,34.020735,177
C4H2O1N2,94.016713,0
C4H2O2,82.00548,154
C4H2O3,98.000395,131
C4H2O4,113.99531,91
C4H3F1N2O1,114.0229412,0
C4H3N1,65.026549,7
C4H3N3,93.032697,0
C4H3N3O2,125.022527,0
C4H3O_1N2,63.034708,0
C4H3O2N1,97.016379,7
C4H4,52.03130009,201
C4H4N1P_1,35.060611,0
C4H4N2O1,96.032363,0
C4H4N2O2,112.027278,0
C4H4O_1,36.036385,206
C4H4O1,68.026215,197
C4H4O3,100.016045,113
C4H4O4,116.01096,84
C4H4O4S_1,84.038888,3
C4H4O5,132.005875,62
C4H5N1,67.042199,13
C4H5N1O_1,51.047284,12
C4H5N1O2,99.032029,6
C4H6,54.04694667,219
C4H6N1O_2P_1,5.086431,0
C4H6N1O2S_1,68.067782,0
C4H6N7O14P3S1,500.890639,0
C4H6O_1,38.052035,226
C4H6O1,70.04186742,195
C4H6O1S1,102.013937,2
C4H6O2,86.03678,169
C4H6O4,118.02661,90
C4H7N1,69.057849,10
C4H7N1O1,85.05273808,16
C4H7N1O1S1,117.024836,0
C4H7N1O2S1,133.019751,0
C4H7O3N1,117.042594,3
C4H8,56.06258507,243
C4H8O_1,40.067685,210
C4H8O1,72.05751506,173
C4H8O1N2,100.063663,0
C4H8O2,88.05242153,154
C4H8O3,104.047345,96
C4H8O4,120.0423337,57
C4H8O5,136.037175,57
C4H9N1,71.073499,12
C4H9N1O_2,39.083669,7
C4H9N1O2S1,135.035401,0
C4H9O1N1,87.068414,8
C4H9O2P1S1,152.00609,0
C4H9O3P1,136.028933,0
C4H9O6P1,184.013678,0
C4H9O7P1,200.008593,0
C4O,63.99494513,79
C4O2,66.03170709,75
C4O3,95.984745,93
C4O8,175.95932,28
C50H80,680.626,0
C51H80O22,1044.51413,0
C56H75N15O10o1,1164.5154,0
C59H83N16O13P1o1,1301.5395,0
C5H_6O15,293.876775,0
C5H10N1O6P1,211.024577,0
C5H10N2O1,114.079313,0
C5H10N4,126.090546,0
C5H10O1,86.073165,126
C5H10O10P2,291.974926,0
C5H10O2,102.06808,120
C5H10O3N1P1,163.039832,0
C5H10O4,134.05791,65
C5H10O5,150.052825,44
C5H10O7P1,213.016418,0
C5H11N1O1,101.084064,8
C5H11O13P3,371.941259,0
C5H11O2l2N2P1,219.9935,0
C5H11O8P1,230.019158,0
C5H12l1O1N2P1,182.0376,0
C5H12N1,86.096974,3
C5H12N1O3P1,165.055482,0
C5H12N2S2,164.044192,0
C5H12N4O_1,112.111281,0
C5H12O1N2,116.094963,0
C5H12O9P2,277.995661,0
C5H13N1O2P1,150.068392,0
C5H13N1O3P1,166.063307,0
C5H13O_1N1,71.109884,5
C5H1N1O3,122.995644,4
C5H2N4,118.027946,0
C5H2N4S1,150.000018,1
C5H2N5O_4P_1,37.0776,0
C5H2O,78.01062579,55
C5H2O_1N4,102.033031,0
C5H2O1N4,134.022861,0
C5H2O2,94.00548,96
C5H2O3,110.0004544,62
C5H3l1O_2,66.0025,0
C5H3l1O2,129.9822,0
C5H3N1,77.026549,4
C5H3N1O1,93.021464,7
C5H3N5,133.038845,0
C5H3N5O_1,117.04393,0
C5H3O2N1,109.016379,9
C5H4,64.0313,145
C5H4N1,78.034374,0
C5H4N7O13P3S1,494.880074,0
C5H4O1,80.026215,168
C5H4O1N4,136.038511,0
C5H4O2,96.02113,149
C5H4O3,112.016045,115
C5H4O4,128.01096,79
C5H5N_1O1,67.030966,9
C5H5N1,79.042199,9
C5H5N1O1,95.037114,10
C5H5N5O_1,119.05958,0
C5H5O3N1,127.026944,5
C5H6,66.04693481,200
C5H6N2O2,126.042928,0
C5H6O1,82.04187235,143
C5H6O1N2,110.048013,0
C5H6O2,98.03678,154
C5H6O3,114.031695,118
C5H6O4,130.02661,100
C5H7N_1,53.051701,8
C5H7N1,81.057849,8
C5H7N1O2,113.047679,4
C5H7N1O4,145.037509,4
C5H7N3O_1,93.069082,1
C5H7O3,115.03952,44
C5H7O4P1S1,193.98027,0
C5H8,68.0626,160
C5H8N2O2S1,160.03065,0
C5H8N2O3,144.053493,0
C5H8N3O_2,78.081992,1
C5H8N7O14P3S1,514.906289,0
C5H8O_1,52.067685,159
C5H8O1,84.057515,149
C5H8O1S1,116.029587,1
C5H8O2,100.05243,134
C5H8O3,116.047345,101
C5H9N1,83.073499,9
C5H9N1O2,115.063329,4
C5H9N1O3,131.058244,4
C5H9O4,133.050085,35
C5H9O7P1,212.008593,0
C5O5H8,148.037175,67
C60H64O28,1232.35842,0
C60H98O6N1P1,959.713177,0
C6H10N1O7P1,239.019492,0
C6H10N2O1,126.079313,0
C6H10N2O2,142.074228,0
C6H10O1,98.073165,125
C6H10O2,114.06808,114
C6H10O3,130.062995,80
C6H10O3S1,162.035067,0
C6H10O4,146.05791,74
C6H10O5,162.0528236,67
C6H10O5P1N3,235.03581,0
C6H10O6,178.0477382,35
C6H10O7S1,226.014727,0
C6H11N1O2,129.078979,5
C6H11N1O4,161.068809,2
C6H11N3O2,157.085127,0
C6H11O_1N1,81.094234,4
C6H11O10N1S2,320.982443,0
C6H11O5,163.06065,28
C6H11O6P1,210.029328,0
C6H11O8P1,242.019158,0
C6H12O4,148.07356,67
C6H12O5,164.068475,54
C6H12O7,196.058305,21
C6H12O7N1P1,241.035142,0
C6H12O9S2,291.992279,0
C6H14,86.10955,97
C6H14O_1,70.114635,119
C6H14O1,102.104465,81
C6H14O1N2,130.110613,1
C6H14O1N4,158.116761,0
C6H14O2N4,174.111676,0
C6H1N1O1,103.005814,0
C6H2I2O1,343.8195,0
C6H3I1O1,217.9228,0
C6H3N1,89.026549,2
C6H3N1O1,105.021464,2
C6H3N1O2,121.016379,3
C6H3N1O3S1,168.983366,0
C6H4,76.0313,93
C6H4I2O1,345.8352,0
C6H4N2,104.037448,0
C6H4N2O1,120.032363,0
C6H4O1,92.026215,110
C6H4O1N1,106.029289,0
C6H4O2,108.02113,90
C6H4O3,124.0161719,12
C6H4O4,140.01096,84
C6H5N1,91.042199,2
C6H5N1O_1,75.047284,1
C6H5N1O1,107.037114,3
C6H5N2,105.045273,0
C6H5N3,119.048347,0
C6H5O_1N5,131.05958,0
C6H5O1N4,149.046336,0
C6H6N1O2,124.039854,2
C6H6N2O2,138.042928,0
C6H6O1N4,150.054161,0
C6H6O2,110.03678,110
C6H6O3,126.031695,93
C6H6O5,158.021525,61
C6H6O6,174.01644,58
C6H6O8,206.00627,35
C6H7N1,93.057849,6
C6H7N1O4,157.037509,3
C6H7N2O1,123.055838,0
C6H7N2O5P1,218.009261,0
C6H7O1N1,109.052764,6
C6H8,80.0626,135
C6H8N1S1,126.037746,0
C6H8N3,122.071822,1
C6H8N4O1,152.069811,0
C6H8O,96.057515,143
C6H8O2,112.052473,75
C6H8O3,128.047345,94
C6H8O4,144.04226,72
C6H8O5,160.037175,69
C6H8O6,176.03209,52
C6H9N1O3,143.058244,2
C6H9N1O4,159.053159,1
C6H9O2N1,127.063329,3
C6H9O2P_1,82.086492,0
C6O2,103.98983,65
C7H10N7O15P3S1,556.916854,0
C7H10O_1l1N5,171.0676,0
C7H10O1,110.073165,107
C7H10O3,142.062995,104
C7H10O4,158.05791,80
C7H10O5,174.052825,67
C7H11O3N1,157.073894,2
C7H12N2O3,172.084793,0
C7H12O12N5P3,450.969539,0
C7H12O1S1,144.060887,0
C7H12O3,144.078645,88
C7H12O4,160.07356,69
C7H12O5,176.068475,53
C7H12O5N3P1,249.05146,0
C7H12O6,192.06339,43
C7H13N1O2,143.094629,1
C7H13N1O4,175.084459,0
C7H13N3O3,187.095692,1
C7H13O7N2P1,268.046041,0
