Mass,C,H,O,N,S,P,Na,El_comp,Class,NeutralMass,AImod,NOSC,HC,OC,site,tension,treatment,newmolecules
205.0354043,7,10,7,0,0,0,0,CHO,Tannin,206.0426807,-0.14285714285714285,0.5714285714285716,1.4285714285714286,1,DWP,1.5 kPa,saturation,lost
205.0354043,7,10,7,0,0,0,0,CHO,Tannin,206.0426807,-0.14285714285714285,0.5714285714285716,1.4285714285714286,1,DWP,50 kPa,saturation,lost
205.0354043,7,10,7,0,0,0,0,CHO,Tannin,206.0426807,-0.14285714285714285,0.5714285714285716,1.4285714285714286,1,DWP,1.5 kPa,field.moist,lost
205.0354043,7,10,7,0,0,0,0,CHO,Tannin,206.0426807,-0.14285714285714285,0.5714285714285716,1.4285714285714286,1,DWP,50 kPa,field.moist,lost
205.0506543,11,10,4,0,0,0,0,CHO,Lignin,206.0579308,0.5555555555555556,-0.18181818181818166,0.9090909090909091,0.36363636363636365,CPCRW,50 kPa,saturation,new
205.0506543,11,10,4,0,0,0,0,CHO,Lignin,206.0579308,0.5555555555555556,-0.18181818181818166,0.9090909090909091,0.36363636363636365,CPCRW,1.5 kPa,field.moist,new
205.0506543,11,10,4,0,0,0,0,CHO,Lignin,206.0579308,0.5555555555555556,-0.18181818181818166,0.9090909090909091,0.36363636363636365,CPCRW,50 kPa,field.moist,new
205.0870357,12,14,3,0,0,0,0,CHO,Lignin,206.0943122,0.42857142857142855,-0.666666666666667,1.1666666666666667,0.25,CPCRW,1.5 kPa,saturation,lost
205.0870357,12,14,3,0,0,0,0,CHO,Lignin,206.0943122,0.42857142857142855,-0.666666666666667,1.1666666666666667,0.25,CPCRW,1.5 kPa,drought,lost
205.1234302,13,18,2,0,0,0,0,CHO,Lignin,206.1307067,0.3333333333333333,-1.0769230769230766,1.3846153846153846,0.15384615384615385,SR,50 kPa,field.moist,lost
205.1234302,13,18,2,0,0,0,0,CHO,Lignin,206.1307067,0.3333333333333333,-1.0769230769230766,1.3846153846153846,0.15384615384615385,CPCRW,1.5 kPa,field.moist,new
205.1234302,13,18,2,0,0,0,0,CHO,Lignin,206.1307067,0.3333333333333333,-1.0769230769230766,1.3846153846153846,0.15384615384615385,SR,50 kPa,drought,lost
205.1234302,13,18,2,0,0,0,0,CHO,Lignin,206.1307067,0.3333333333333333,-1.0769230769230766,1.3846153846153846,0.15384615384615385,SR,50 kPa,saturation,lost
205.1598138,14,22,1,0,0,0,0,CHO,Lipid,206.1670903,0.25925925925925924,-1.4285714285714288,1.5714285714285714,0.07142857142857142,CPCRW,50 kPa,field.moist,lost
206.1631581,13,22,1,0,0,0,0,CHO,Lipid,207.1704346,0.2,-1.5384615384615383,1.6923076923076923,0.07692307692307693,SR,1.5 kPa,drought,lost
206.1631581,13,22,1,0,0,0,0,CHO,Lipid,207.1704346,0.2,-1.5384615384615383,1.6923076923076923,0.07692307692307693,SR,1.5 kPa,field.moist,lost
206.1631581,13,22,1,0,0,0,0,CHO,Lipid,207.1704346,0.2,-1.5384615384615383,1.6923076923076923,0.07692307692307693,SR,1.5 kPa,saturation,lost
206.1631581,13,22,1,0,0,0,0,CHO,Lipid,207.1704346,0.2,-1.5384615384615383,1.6923076923076923,0.07692307692307693,SR,50 kPa,field.moist,new
207.0121627,10,8,3,0,1,0,0,CHOS,Lignin,208.0194392,0.6,0,0.8,0.3,SR,50 kPa,field.moist,new
207.0121627,10,8,3,0,1,0,0,CHOS,Lignin,208.0194392,0.6,0,0.8,0.3,SR,1.5 kPa,saturation,new
207.0121627,10,8,3,0,1,0,0,CHOS,Lignin,208.0194392,0.6,0,0.8,0.3,SR,1.5 kPa,field.moist,new
207.0121627,10,8,3,0,1,0,0,CHOS,Lignin,208.0194392,0.6,0,0.8,0.3,SR,50 kPa,saturation,new
207.0121627,10,8,3,0,1,0,0,CHOS,Lignin,208.0194392,0.6,0,0.8,0.3,SR,50 kPa,drought,new
207.0299118,10,8,5,0,0,0,0,CHO,Lignin,208.0371883,0.6,0.20000000000000018,0.8,0.5,CPCRW,1.5 kPa,drought,lost
207.0299118,10,8,5,0,0,0,0,CHO,Lignin,208.0371883,0.6,0.20000000000000018,0.8,0.5,CPCRW,1.5 kPa,saturation,lost
207.0299118,10,8,5,0,0,0,0,CHO,Lignin,208.0371883,0.6,0.20000000000000018,0.8,0.5,CPCRW,50 kPa,field.moist,lost
207.0510523,7,12,7,0,0,0,0,CHO,Carb,208.0583287,-0.42857142857142855,0.2857142857142856,1.7142857142857142,1,DWP,1.5 kPa,drought,lost
207.0510523,7,12,7,0,0,0,0,CHO,Carb,208.0583287,-0.42857142857142855,0.2857142857142856,1.7142857142857142,1,CPCRW,50 kPa,drought,new
207.0510523,7,12,7,0,0,0,0,CHO,Carb,208.0583287,-0.42857142857142855,0.2857142857142856,1.7142857142857142,1,DWP,50 kPa,saturation,lost
207.0510523,7,12,7,0,0,0,0,CHO,Carb,208.0583287,-0.42857142857142855,0.2857142857142856,1.7142857142857142,1,CPCRW,1.5 kPa,drought,new
207.0510523,7,12,7,0,0,0,0,CHO,Carb,208.0583287,-0.42857142857142855,0.2857142857142856,1.7142857142857142,1,DWP,1.5 kPa,field.moist,lost
207.0510523,7,12,7,0,0,0,0,CHO,Carb,208.0583287,-0.42857142857142855,0.2857142857142856,1.7142857142857142,1,DWP,1.5 kPa,saturation,lost
207.0510523,7,12,7,0,0,0,0,CHO,Carb,208.0583287,-0.42857142857142855,0.2857142857142856,1.7142857142857142,1,DWP,50 kPa,drought,lost
207.0510523,7,12,7,0,0,0,0,CHO,Carb,208.0583287,-0.42857142857142855,0.2857142857142856,1.7142857142857142,1,DWP,50 kPa,field.moist,lost
207.0663043,11,12,4,0,0,0,0,CHO,Lignin,208.0735808,0.4444444444444444,-0.3636363636363633,1.0909090909090908,0.36363636363636365,CPCRW,1.5 kPa,drought,lost
207.0663043,11,12,4,0,0,0,0,CHO,Lignin,208.0735808,0.4444444444444444,-0.3636363636363633,1.0909090909090908,0.36363636363636365,CPCRW,1.5 kPa,saturation,lost
207.1026919,12,16,3,0,0,0,0,CHO,Lignin,208.1099683,0.3333333333333333,-0.833333333333333,1.3333333333333333,0.25,CPCRW,1.5 kPa,drought,lost
207.1390755,13,20,2,0,0,0,0,CHO,Lipid,208.146352,0.25,-1.2307692307692308,1.5384615384615385,0.15384615384615385,DWP,50 kPa,saturation,lost
207.1390755,13,20,2,0,0,0,0,CHO,Lipid,208.146352,0.25,-1.2307692307692308,1.5384615384615385,0.15384615384615385,DWP,50 kPa,drought,lost
207.1390755,13,20,2,0,0,0,0,CHO,Lipid,208.146352,0.25,-1.2307692307692308,1.5384615384615385,0.15384615384615385,DWP,50 kPa,field.moist,lost
207.1503082,12,20,1,2,0,0,0,CHON,Lipid,208.1575847,0.2631578947368421,-1,1.6666666666666667,0.08333333333333333,CPCRW,1.5 kPa,field.moist,new
207.1503082,12,20,1,2,0,0,0,CHON,Lipid,208.1575847,0.2631578947368421,-1,1.6666666666666667,0.08333333333333333,CPCRW,1.5 kPa,saturation,new
207.1503082,12,20,1,2,0,0,0,CHON,Lipid,208.1575847,0.2631578947368421,-1,1.6666666666666667,0.08333333333333333,SR,50 kPa,drought,lost
207.1503082,12,20,1,2,0,0,0,CHON,Lipid,208.1575847,0.2631578947368421,-1,1.6666666666666667,0.08333333333333333,CPCRW,50 kPa,saturation,lost
207.1503082,12,20,1,2,0,0,0,CHON,Lipid,208.1575847,0.2631578947368421,-1,1.6666666666666667,0.08333333333333333,CPCRW,50 kPa,drought,lost
207.1503082,12,20,1,2,0,0,0,CHON,Lipid,208.1575847,0.2631578947368421,-1,1.6666666666666667,0.08333333333333333,CPCRW,50 kPa,field.moist,lost
209.0455722,10,10,5,0,0,0,0,CHO,Lignin,210.0528487,0.4666666666666667,0,1,0.5,CPCRW,1.5 kPa,saturation,lost
209.0455722,10,10,5,0,0,0,0,CHO,Lignin,210.0528487,0.4666666666666667,0,1,0.5,DWP,50 kPa,drought,new
209.0455722,10,10,5,0,0,0,0,CHO,Lignin,210.0528487,0.4666666666666667,0,1,0.5,CPCRW,1.5 kPa,drought,lost
209.0455722,10,10,5,0,0,0,0,CHO,Lignin,210.0528487,0.4666666666666667,0,1,0.5,DWP,1.5 kPa,field.moist,new
209.0455722,10,10,5,0,0,0,0,CHO,Lignin,210.0528487,0.4666666666666667,0,1,0.5,DWP,50 kPa,saturation,new
209.0455722,10,10,5,0,0,0,0,CHO,Lignin,210.0528487,0.4666666666666667,0,1,0.5,DWP,50 kPa,field.moist,new
209.0666992,7,14,7,0,0,0,0,CHO,Carb,210.0739757,-0.7142857142857143,0,2,1,SR,1.5 kPa,field.moist,new
209.0666992,7,14,7,0,0,0,0,CHO,Carb,210.0739757,-0.7142857142857143,0,2,1,DWP,1.5 kPa,saturation,lost
209.0666992,7,14,7,0,0,0,0,CHO,Carb,210.0739757,-0.7142857142857143,0,2,1,CPCRW,1.5 kPa,drought,new
209.0666992,7,14,7,0,0,0,0,CHO,Carb,210.0739757,-0.7142857142857143,0,2,1,DWP,50 kPa,drought,lost
209.0666992,7,14,7,0,0,0,0,CHO,Carb,210.0739757,-0.7142857142857143,0,2,1,DWP,1.5 kPa,field.moist,lost
209.0666992,7,14,7,0,0,0,0,CHO,Carb,210.0739757,-0.7142857142857143,0,2,1,DWP,50 kPa,saturation,lost
209.0666992,7,14,7,0,0,0,0,CHO,Carb,210.0739757,-0.7142857142857143,0,2,1,DWP,1.5 kPa,drought,lost
209.0666992,7,14,7,0,0,0,0,CHO,Carb,210.0739757,-0.7142857142857143,0,2,1,DWP,50 kPa,field.moist,lost
209.0819552,11,14,4,0,0,0,0,CHO,Lignin,210.0892316,0.3333333333333333,-0.5454545454545459,1.2727272727272727,0.36363636363636365,DWP,50 kPa,drought,new
209.0819552,11,14,4,0,0,0,0,CHO,Lignin,210.0892316,0.3333333333333333,-0.5454545454545459,1.2727272727272727,0.36363636363636365,CPCRW,1.5 kPa,drought,lost
209.0819552,11,14,4,0,0,0,0,CHO,Lignin,210.0892316,0.3333333333333333,-0.5454545454545459,1.2727272727272727,0.36363636363636365,DWP,1.5 kPa,field.moist,new
209.0853188,8,18,4,0,1,0,0,CHOS,Protein,210.0925952,-0.6,-1,2.25,0.5,DWP,50 kPa,drought,new
209.1183371,12,18,3,0,0,0,0,CHO,Lipid,210.1256136,0.23809523809523808,-1,1.5,0.25,CPCRW,50 kPa,field.moist,lost
209.1183371,12,18,3,0,0,0,0,CHO,Lipid,210.1256136,0.23809523809523808,-1,1.5,0.25,CPCRW,1.5 kPa,field.moist,new
209.1547249,13,22,2,0,0,0,0,CHO,Lipid,210.16200129999999,0.16666666666666666,-1.384615384615385,1.6923076923076923,0.15384615384615385,DWP,50 kPa,saturation,lost
209.1547249,13,22,2,0,0,0,0,CHO,Lipid,210.16200129999999,0.16666666666666666,-1.384615384615385,1.6923076923076923,0.15384615384615385,DWP,50 kPa,field.moist,lost
209.1547249,13,22,2,0,0,0,0,CHO,Lipid,210.16200129999999,0.16666666666666666,-1.384615384615385,1.6923076923076923,0.15384615384615385,DWP,50 kPa,drought,lost
209.1547249,13,22,2,0,0,0,0,CHO,Lipid,210.16200129999999,0.16666666666666666,-1.384615384615385,1.6923076923076923,0.15384615384615385,SR,50 kPa,field.moist,new
210.0700622,6,14,7,0,0,0,0,CHO,Carb,211.0773387,-1.4,0,2.3333333333333335,1.1666666666666667,DWP,1.5 kPa,drought,lost
210.0700622,6,14,7,0,0,0,0,CHO,Carb,211.0773387,-1.4,0,2.3333333333333335,1.1666666666666667,DWP,50 kPa,saturation,lost
210.0700622,6,14,7,0,0,0,0,CHO,Carb,211.0773387,-1.4,0,2.3333333333333335,1.1666666666666667,DWP,50 kPa,drought,lost
210.0700622,6,14,7,0,0,0,0,CHO,Carb,211.0773387,-1.4,0,2.3333333333333335,1.1666666666666667,DWP,1.5 kPa,field.moist,lost
210.0700622,6,14,7,0,0,0,0,CHO,Carb,211.0773387,-1.4,0,2.3333333333333335,1.1666666666666667,DWP,1.5 kPa,saturation,lost
210.0700622,6,14,7,0,0,0,0,CHO,Carb,211.0773387,-1.4,0,2.3333333333333335,1.1666666666666667,DWP,50 kPa,field.moist,lost
211.0248334,9,8,6,0,0,0,0,CHO,Tannin,212.0321098,0.5,0.44444444444444464,0.8888888888888888,0.6666666666666666,CPCRW,50 kPa,saturation,new
211.061218,10,12,5,0,0,0,0,CHO,Lignin,212.0684945,0.3333333333333333,-0.20000000000000018,1.2,0.5,DWP,1.5 kPa,field.moist,new
211.061218,10,12,5,0,0,0,0,CHO,Lignin,212.0684945,0.3333333333333333,-0.20000000000000018,1.2,0.5,DWP,50 kPa,field.moist,lost
211.061218,10,12,5,0,0,0,0,CHO,Lignin,212.0684945,0.3333333333333333,-0.20000000000000018,1.2,0.5,CPCRW,1.5 kPa,drought,lost
211.061218,10,12,5,0,0,0,0,CHO,Lignin,212.0684945,0.3333333333333333,-0.20000000000000018,1.2,0.5,DWP,50 kPa,saturation,lost
211.0975987,11,16,4,0,0,0,0,CHO,Lignin,212.1048752,0.2222222222222222,-0.7272727272727275,1.4545454545454546,0.36363636363636365,SR,50 kPa,saturation,new
211.0975987,11,16,4,0,0,0,0,CHO,Lignin,212.1048752,0.2222222222222222,-0.7272727272727275,1.4545454545454546,0.36363636363636365,DWP,1.5 kPa,drought,new
211.0975987,11,16,4,0,0,0,0,CHO,Lignin,212.1048752,0.2222222222222222,-0.7272727272727275,1.4545454545454546,0.36363636363636365,SR,50 kPa,field.moist,new
211.0975987,11,16,4,0,0,0,0,CHO,Lignin,212.1048752,0.2222222222222222,-0.7272727272727275,1.4545454545454546,0.36363636363636365,DWP,1.5 kPa,field.moist,new
211.0975987,11,16,4,0,0,0,0,CHO,Lignin,212.1048752,0.2222222222222222,-0.7272727272727275,1.4545454545454546,0.36363636363636365,SR,50 kPa,drought,new
211.0975987,11,16,4,0,0,0,0,CHO,Lignin,212.1048752,0.2222222222222222,-0.7272727272727275,1.4545454545454546,0.36363636363636365,DWP,1.5 kPa,saturation,new
211.0975987,11,16,4,0,0,0,0,CHO,Lignin,212.1048752,0.2222222222222222,-0.7272727272727275,1.4545454545454546,0.36363636363636365,SR,1.5 kPa,drought,new
211.1339868,12,20,3,0,0,0,0,CHO,Lipid,212.1412632,0.14285714285714285,-1.166666666666667,1.6666666666666667,0.25,DWP,50 kPa,field.moist,lost
211.1339868,12,20,3,0,0,0,0,CHO,Lipid,212.1412632,0.14285714285714285,-1.166666666666667,1.6666666666666667,0.25,CPCRW,50 kPa,drought,new
211.1339868,12,20,3,0,0,0,0,CHO,Lipid,212.1412632,0.14285714285714285,-1.166666666666667,1.6666666666666667,0.25,DWP,50 kPa,drought,lost
211.1339868,12,20,3,0,0,0,0,CHO,Lipid,212.1412632,0.14285714285714285,-1.166666666666667,1.6666666666666667,0.25,SR,50 kPa,drought,lost
211.1339868,12,20,3,0,0,0,0,CHO,Lipid,212.1412632,0.14285714285714285,-1.166666666666667,1.6666666666666667,0.25,SR,1.5 kPa,field.moist,lost
211.1339868,12,20,3,0,0,0,0,CHO,Lipid,212.1412632,0.14285714285714285,-1.166666666666667,1.6666666666666667,0.25,DWP,50 kPa,saturation,lost
211.1339868,12,20,3,0,0,0,0,CHO,Lipid,212.1412632,0.14285714285714285,-1.166666666666667,1.6666666666666667,0.25,CPCRW,50 kPa,saturation,new
211.1339868,12,20,3,0,0,0,0,CHO,Lipid,212.1412632,0.14285714285714285,-1.166666666666667,1.6666666666666667,0.25,SR,1.5 kPa,saturation,lost
212.0750953,10,15,2,1,1,0,0,CHONS,Lipid,213.0823717,0.21428571428571427,-0.5999999999999996,1.5,0.2,CPCRW,50 kPa,drought,lost
212.0750953,10,15,2,1,1,0,0,CHONS,Lipid,213.0823717,0.21428571428571427,-0.5999999999999996,1.5,0.2,DWP,1.5 kPa,saturation,new
212.0750953,10,15,2,1,1,0,0,CHONS,Lipid,213.0823717,0.21428571428571427,-0.5999999999999996,1.5,0.2,DWP,50 kPa,saturation,new
212.0750953,10,15,2,1,1,0,0,CHONS,Lipid,213.0823717,0.21428571428571427,-0.5999999999999996,1.5,0.2,DWP,1.5 kPa,field.moist,new
213.0768614,10,14,5,0,0,0,0,CHO,Lignin,214.0841379,0.2,-0.40000000000000036,1.4,0.5,CPCRW,1.5 kPa,drought,new
213.0768614,10,14,5,0,0,0,0,CHO,Lignin,214.0841379,0.2,-0.40000000000000036,1.4,0.5,CPCRW,50 kPa,field.moist,lost
213.0768614,10,14,5,0,0,0,0,CHO,Lignin,214.0841379,0.2,-0.40000000000000036,1.4,0.5,DWP,50 kPa,field.moist,new
213.0768614,10,14,5,0,0,0,0,CHO,Lignin,214.0841379,0.2,-0.40000000000000036,1.4,0.5,CPCRW,1.5 kPa,saturation,new
213.0768614,10,14,5,0,0,0,0,CHO,Lignin,214.0841379,0.2,-0.40000000000000036,1.4,0.5,DWP,50 kPa,saturation,new
213.0768614,10,14,5,0,0,0,0,CHO,Lignin,214.0841379,0.2,-0.40000000000000036,1.4,0.5,DWP,1.5 kPa,field.moist,new
213.0768614,10,14,5,0,0,0,0,CHO,Lignin,214.0841379,0.2,-0.40000000000000036,1.4,0.5,CPCRW,1.5 kPa,field.moist,new
213.0768614,10,14,5,0,0,0,0,CHO,Lignin,214.0841379,0.2,-0.40000000000000036,1.4,0.5,DWP,50 kPa,drought,new
213.1132532,11,18,4,0,0,0,0,CHO,Protein,214.1205296,0.1111111111111111,-0.9090909090909092,1.6363636363636365,0.36363636363636365,DWP,50 kPa,field.moist,lost
213.1132532,11,18,4,0,0,0,0,CHO,Protein,214.1205296,0.1111111111111111,-0.9090909090909092,1.6363636363636365,0.36363636363636365,SR,50 kPa,drought,new
213.1132532,11,18,4,0,0,0,0,CHO,Protein,214.1205296,0.1111111111111111,-0.9090909090909092,1.6363636363636365,0.36363636363636365,CPCRW,50 kPa,drought,new
213.1132532,11,18,4,0,0,0,0,CHO,Protein,214.1205296,0.1111111111111111,-0.9090909090909092,1.6363636363636365,0.36363636363636365,SR,50 kPa,saturation,new
213.1132532,11,18,4,0,0,0,0,CHO,Protein,214.1205296,0.1111111111111111,-0.9090909090909092,1.6363636363636365,0.36363636363636365,CPCRW,50 kPa,saturation,new
213.1132532,11,18,4,0,0,0,0,CHO,Protein,214.1205296,0.1111111111111111,-0.9090909090909092,1.6363636363636365,0.36363636363636365,SR,1.5 kPa,drought,new
213.1132532,11,18,4,0,0,0,0,CHO,Protein,214.1205296,0.1111111111111111,-0.9090909090909092,1.6363636363636365,0.36363636363636365,DWP,1.5 kPa,field.moist,new
213.1132532,11,18,4,0,0,0,0,CHO,Protein,214.1205296,0.1111111111111111,-0.9090909090909092,1.6363636363636365,0.36363636363636365,DWP,1.5 kPa,drought,new
213.1496417,12,22,3,0,0,0,0,CHO,Lipid,214.1569182,0.047619047619047616,-1.333333333333333,1.8333333333333333,0.25,CPCRW,1.5 kPa,drought,new
213.1496417,12,22,3,0,0,0,0,CHO,Lipid,214.1569182,0.047619047619047616,-1.333333333333333,1.8333333333333333,0.25,SR,1.5 kPa,drought,new
213.1496417,12,22,3,0,0,0,0,CHO,Lipid,214.1569182,0.047619047619047616,-1.333333333333333,1.8333333333333333,0.25,CPCRW,50 kPa,drought,new
213.1496417,12,22,3,0,0,0,0,CHO,Lipid,214.1569182,0.047619047619047616,-1.333333333333333,1.8333333333333333,0.25,DWP,50 kPa,field.moist,lost
213.1496417,12,22,3,0,0,0,0,CHO,Lipid,214.1569182,0.047619047619047616,-1.333333333333333,1.8333333333333333,0.25,SR,50 kPa,drought,new
213.1860256,13,26,2,0,0,0,0,CHO,Lipid,214.1933021,0,-1.6923076923076925,2,0.15384615384615385,CPCRW,1.5 kPa,saturation,lost
213.1860256,13,26,2,0,0,0,0,CHO,Lipid,214.1933021,0,-1.6923076923076925,2,0.15384615384615385,CPCRW,1.5 kPa,field.moist,lost
213.1860256,13,26,2,0,0,0,0,CHO,Lipid,214.1933021,0,-1.6923076923076925,2,0.15384615384615385,CPCRW,50 kPa,drought,new
213.1860256,13,26,2,0,0,0,0,CHO,Lipid,214.1933021,0,-1.6923076923076925,2,0.15384615384615385,CPCRW,1.5 kPa,drought,lost
213.1860256,13,26,2,0,0,0,0,CHO,Lipid,214.1933021,0,-1.6923076923076925,2,0.15384615384615385,SR,1.5 kPa,drought,lost
214.1085023,10,17,4,1,0,0,0,CHON,Protein,215.1157788,0.07142857142857142,-0.5999999999999996,1.7,0.4,DWP,1.5 kPa,drought,new
214.1448877,11,21,3,1,0,0,0,CHON,Lipid,215.1521642,0,-1.0909090909090908,1.9090909090909092,0.2727272727272727,DWP,1.5 kPa,saturation,lost
214.1448877,11,21,3,1,0,0,0,CHON,Lipid,215.1521642,0,-1.0909090909090908,1.9090909090909092,0.2727272727272727,DWP,1.5 kPa,field.moist,lost
214.1448877,11,21,3,1,0,0,0,CHON,Lipid,215.1521642,0,-1.0909090909090908,1.9090909090909092,0.2727272727272727,SR,1.5 kPa,drought,lost
214.1448877,11,21,3,1,0,0,0,CHON,Lipid,215.1521642,0,-1.0909090909090908,1.9090909090909092,0.2727272727272727,SR,1.5 kPa,saturation,lost
214.1448877,11,21,3,1,0,0,0,CHON,Lipid,215.1521642,0,-1.0909090909090908,1.9090909090909092,0.2727272727272727,CPCRW,50 kPa,drought,new
214.1448877,11,21,3,1,0,0,0,CHON,Lipid,215.1521642,0,-1.0909090909090908,1.9090909090909092,0.2727272727272727,DWP,50 kPa,field.moist,lost
214.1448877,11,21,3,1,0,0,0,CHON,Lipid,215.1521642,0,-1.0909090909090908,1.9090909090909092,0.2727272727272727,SR,50 kPa,field.moist,new
214.9671863,6,5,3,1,2,0,0,CHONS,ConHC,215.9744628,0.6666666666666666,1.3333333333333335,0.8333333333333334,0.5,CPCRW,50 kPa,field.moist,lost
214.9671863,6,5,3,1,2,0,0,CHONS,ConHC,215.9744628,0.6666666666666666,1.3333333333333335,0.8333333333333334,0.5,CPCRW,50 kPa,drought,lost
214.9671863,6,5,3,1,2,0,0,CHONS,ConHC,215.9744628,0.6666666666666666,1.3333333333333335,0.8333333333333334,0.5,CPCRW,1.5 kPa,saturation,lost
214.9671863,6,5,3,1,2,0,0,CHONS,ConHC,215.9744628,0.6666666666666666,1.3333333333333335,0.8333333333333334,0.5,CPCRW,1.5 kPa,drought,lost
214.9671863,6,5,3,1,2,0,0,CHONS,ConHC,215.9744628,0.6666666666666666,1.3333333333333335,0.8333333333333334,0.5,SR,1.5 kPa,drought,new
214.9671863,6,5,3,1,2,0,0,CHONS,ConHC,215.9744628,0.6666666666666666,1.3333333333333335,0.8333333333333334,0.5,DWP,1.5 kPa,saturation,new
215.0561271,9,12,6,0,0,0,0,CHO,Tannin,216.0634036,0.16666666666666666,0,1.3333333333333333,0.6666666666666666,CPCRW,50 kPa,drought,new
215.0561271,9,12,6,0,0,0,0,CHO,Tannin,216.0634036,0.16666666666666666,0,1.3333333333333333,0.6666666666666666,CPCRW,50 kPa,saturation,new
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,SR,50 kPa,saturation,new
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,CPCRW,50 kPa,saturation,new
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,CPCRW,50 kPa,drought,new
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,DWP,1.5 kPa,drought,new
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,CPCRW,1.5 kPa,field.moist,lost
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,SR,50 kPa,field.moist,new
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,DWP,50 kPa,field.moist,lost
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,SR,50 kPa,drought,new
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,DWP,1.5 kPa,field.moist,new
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,SR,1.5 kPa,saturation,lost
215.0925207,10,16,5,0,0,0,0,CHO,Protein,216.0997971,0.06666666666666667,-0.5999999999999996,1.6,0.5,SR,1.5 kPa,field.moist,lost
215.1289066,11,20,4,0,0,0,0,CHO,Protein,216.136183,0,-1.0909090909090908,1.8181818181818181,0.36363636363636365,DWP,50 kPa,field.moist,lost
215.1289066,11,20,4,0,0,0,0,CHO,Protein,216.136183,0,-1.0909090909090908,1.8181818181818181,0.36363636363636365,SR,50 kPa,field.moist,new
